InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,Discount,TotalAmount
INV000819,P0010,茶叶,2,2023-03-01 00:00:00,90.56,C00081,China,食品饮料,0,181.12
INV001072,P0008,咖啡豆,1,2023-03-01 00:00:00,51.29,C00114,China,食品饮料,0,51.29
INV001073,P0005,女士连衣裙,4,2023-03-01 00:00:00,215.49,C00114,China,服装鞋帽,0,861.97
INV001074,P0014,沙发,2,2023-03-01 00:00:00,1745.09,C00114,China,家居家装,0,3490.19
INV001257,P0013,床上四件套,3,2023-03-01 00:00:00,288.08,C00138,China,家居家装,0,864.23
INV001258,P0003,移动电源,3,2023-03-01 00:00:00,142.15,C00138,China,电子产品,8.22,418.24
INV001259,P0005,女士连衣裙,2,2023-03-01 00:00:00,295.2,C00138,China,服装鞋帽,0,590.4
INV001470,P0008,咖啡豆,2,2023-03-01 00:00:00,62.76,C00157,China,食品饮料,8.02,117.5
INV001471,P0017,商业分析书,2,2023-03-01 00:00:00,67.59,C00157,China,图书音像,0,135.17
INV001472,P0002,无线耳机,3,2023-03-01 00:00:00,396.23,C00157,China,电子产品,0,1188.69
INV001568,P0019,智能手表,3,2023-03-01 00:00:00,3169.77,C00166,China,电子产品,189.04,9320.26
INV001569,P0003,移动电源,1,2023-03-01 00:00:00,538.53,C00166,China,电子产品,0,538.53
INV001570,P0005,女士连衣裙,1,2023-03-01 00:00:00,957.45,C00166,China,服装鞋帽,185.06,772.39
INV001571,P0002,无线耳机,1,2023-03-01 00:00:00,1465.21,C00166,China,电子产品,0,1465.21
INV001863,P0008,咖啡豆,1,2023-03-01 00:00:00,65.4,C00189,China,食品饮料,0,65.4
INV001882,P0012,台灯,3,2023-03-01 00:00:00,198.95,C00192,China,家居家装,16.02,580.82
INV001883,P0019,智能手表,3,2023-03-01 00:00:00,1693.9,C00192,China,电子产品,85.48,4996.22
INV001884,P0003,移动电源,2,2023-03-01 00:00:00,249.4,C00192,China,电子产品,0,498.79
INV001885,P0007,背包,4,2023-03-01 00:00:00,326.77,C00192,China,服装鞋帽,0,1307.08
INV001944,P0003,移动电源,4,2023-03-01 00:00:00,363.72,C00199,China,电子产品,0,1454.87
INV001945,P0005,女士连衣裙,1,2023-03-01 00:00:00,632.98,C00199,China,服装鞋帽,35.2,597.78
INV002726,P0019,智能手表,4,2023-03-01 00:00:00,1970.04,C00285,China,电子产品,122.83,7757.35
INV002727,P0010,茶叶,1,2023-03-01 00:00:00,209.46,C00285,China,食品饮料,0,209.46
INV002837,P0014,沙发,1,2023-03-01 00:00:00,4045.59,C00299,China,家居家装,0,4045.59
INV002838,P0017,商业分析书,1,2023-03-01 00:00:00,131.72,C00299,China,图书音像,22.83,108.89
INV002839,P0005,女士连衣裙,2,2023-03-01 00:00:00,538.1,C00299,China,服装鞋帽,0,1076.19
INV000249,P0010,茶叶,2,2023-03-02 00:00:00,302.96,C00026,China,食品饮料,0,605.93
INV000250,P0002,无线耳机,4,2023-03-02 00:00:00,975.36,C00026,China,电子产品,0,3901.44
INV000460,P0011,巧克力,3,2023-03-02 00:00:00,36.57,C00046,China,食品饮料,4.48,105.24
INV000461,P0009,坚果礼盒,4,2023-03-02 00:00:00,63.44,C00046,China,食品饮料,0,253.76
INV000654,P0010,茶叶,2,2023-03-02 00:00:00,372.96,C00065,China,食品饮料,59.69,686.24
INV000812,P0016,Python编程书,3,2023-03-02 00:00:00,56.29,C00080,China,图书音像,0,168.88
INV000934,P0002,无线耳机,4,2023-03-02 00:00:00,395.34,C00090,China,电子产品,0,1581.36
INV000998,P0016,Python编程书,4,2023-03-02 00:00:00,47.45,C00104,China,图书音像,0,189.81
INV000999,P0004,男士衬衫,3,2023-03-02 00:00:00,141.47,C00104,China,服装鞋帽,0,424.41
INV001000,P0006,运动鞋,2,2023-03-02 00:00:00,287.19,C00104,China,服装鞋帽,31.06,543.32
INV001001,P0010,茶叶,1,2023-03-02 00:00:00,72.97,C00104,China,食品饮料,0,72.97
INV001188,P0011,巧克力,2,2023-03-02 00:00:00,201.18,C00133,China,食品饮料,34.79,367.57
INV001189,P0005,女士连衣裙,1,2023-03-02 00:00:00,1168.9,C00133,China,服装鞋帽,0,1168.9
INV001190,P0016,Python编程书,3,2023-03-02 00:00:00,242.22,C00133,China,图书音像,0,726.66
INV001990,P0013,床上四件套,2,2023-03-02 00:00:00,330.09,C00203,China,家居家装,0,660.18
INV001991,P0018,蓝牙音箱,2,2023-03-02 00:00:00,209.83,C00203,China,电子产品,35.66,384.01
INV001992,P0016,Python编程书,3,2023-03-02 00:00:00,61.83,C00203,China,图书音像,8.13,177.37
INV001993,P0008,咖啡豆,3,2023-03-02 00:00:00,68.38,C00203,China,食品饮料,6.23,198.91
INV002248,P0015,餐具套装,3,2023-03-02 00:00:00,255.82,C00231,China,家居家装,0,767.45
INV002249,P0000,手机,4,2023-03-02 00:00:00,2958.18,C00231,China,电子产品,339.61,11493.11
INV002455,P0014,沙发,3,2023-03-02 00:00:00,3695.88,C00254,China,家居家装,263.15,10824.48
INV002456,P0017,商业分析书,1,2023-03-02 00:00:00,119.6,C00254,China,图书音像,0,119.6
INV002457,P0013,床上四件套,4,2023-03-02 00:00:00,435.02,C00254,China,家居家装,57.75,1682.33
INV002484,P0008,咖啡豆,4,2023-03-02 00:00:00,51.29,C00257,China,食品饮料,6.03,199.14
INV002485,P0017,商业分析书,1,2023-03-02 00:00:00,63.31,C00257,China,图书音像,0,63.31
INV002486,P0006,运动鞋,1,2023-03-02 00:00:00,326.54,C00257,China,服装鞋帽,53.65,272.89
INV002596,P0000,手机,3,2023-03-02 00:00:00,6332.65,C00270,China,电子产品,0,18997.94
INV002597,P0009,坚果礼盒,4,2023-03-02 00:00:00,222.79,C00270,China,食品饮料,0,891.18
INV002598,P0010,茶叶,4,2023-03-02 00:00:00,292.88,C00270,China,食品饮料,0,1171.54
INV002599,P0012,台灯,3,2023-03-02 00:00:00,242.3,C00270,China,家居家装,0,726.9
INV000081,P0014,沙发,3,2023-03-03 00:00:00,3493.79,C00010,China,家居家装,0,10481.36
INV000082,P0016,Python编程书,4,2023-03-03 00:00:00,101.41,C00010,China,图书音像,0,405.64
INV000192,P0007,背包,3,2023-03-03 00:00:00,178.01,C00018,China,服装鞋帽,34.75,499.28
INV000193,P0011,巧克力,4,2023-03-03 00:00:00,49.67,C00018,China,食品饮料,7.25,191.41
INV000194,P0003,移动电源,1,2023-03-03 00:00:00,141.95,C00018,China,电子产品,0,141.95
INV000195,P0018,蓝牙音箱,2,2023-03-03 00:00:00,247.8,C00018,China,电子产品,43.24,452.37
INV002034,P0004,男士衬衫,2,2023-03-03 00:00:00,230.99,C00206,China,服装鞋帽,42.03,419.96
INV002035,P0001,笔记本电脑,3,2023-03-03 00:00:00,5043.99,C00206,China,电子产品,341.89,14790.06
INV002412,P0001,笔记本电脑,1,2023-03-03 00:00:00,5862.91,C00247,China,电子产品,869.0,4993.91
INV002413,P0011,巧克力,4,2023-03-03 00:00:00,56.82,C00247,China,食品饮料,0,227.27
INV002414,P0019,智能手表,3,2023-03-03 00:00:00,980.82,C00247,China,电子产品,0,2942.46
INV002415,P0015,餐具套装,2,2023-03-03 00:00:00,224.48,C00247,China,家居家装,0,448.96
INV002472,P0000,手机,1,2023-03-03 00:00:00,4320.26,C00255,China,电子产品,303.46,4016.8
INV002473,P0015,餐具套装,3,2023-03-03 00:00:00,310.48,C00255,China,家居家装,0,931.44
INV002474,P0011,巧克力,1,2023-03-03 00:00:00,76.02,C00255,China,食品饮料,0,76.02
INV002475,P0010,茶叶,2,2023-03-03 00:00:00,174.17,C00255,China,食品饮料,0,348.34
INV002680,P0007,背包,2,2023-03-03 00:00:00,137.85,C00278,China,服装鞋帽,22.87,252.83
INV002681,P0000,手机,3,2023-03-03 00:00:00,2307.09,C00278,China,电子产品,158.31,6762.94
INV000165,P0010,茶叶,1,2023-03-04 00:00:00,423.53,C00017,China,食品饮料,0,423.53
INV000463,P0016,Python编程书,2,2023-03-04 00:00:00,71.48,C00047,China,图书音像,0,142.97
INV000464,P0005,女士连衣裙,4,2023-03-04 00:00:00,313.89,C00047,China,服装鞋帽,0,1255.57
INV000841,P0014,沙发,4,2023-03-04 00:00:00,1778.87,C00084,China,家居家装,133.66,6981.83
INV000842,P0002,无线耳机,3,2023-03-04 00:00:00,340.77,C00084,China,电子产品,0,1022.3
INV000843,P0012,台灯,4,2023-03-04 00:00:00,98.3,C00084,China,家居家装,7.3,385.91
INV000844,P0009,坚果礼盒,2,2023-03-04 00:00:00,71.77,C00084,China,食品饮料,0,143.54
INV000952,P0007,背包,3,2023-03-04 00:00:00,177.88,C00093,China,服装鞋帽,0,533.64
INV000953,P0000,手机,2,2023-03-04 00:00:00,3120.57,C00093,China,电子产品,0,6241.14
INV001142,P0013,床上四件套,3,2023-03-04 00:00:00,251.93,C00125,China,家居家装,0,755.79
INV001143,P0018,蓝牙音箱,4,2023-03-04 00:00:00,187.72,C00125,China,电子产品,0,750.9
INV001144,P0010,茶叶,3,2023-03-04 00:00:00,94.06,C00125,China,食品饮料,11.54,270.65
INV001626,P0010,茶叶,2,2023-03-04 00:00:00,82.49,C00172,China,食品饮料,0,164.98
INV001627,P0016,Python编程书,1,2023-03-04 00:00:00,42.16,C00172,China,图书音像,4.0,38.16
INV001628,P0011,巧克力,2,2023-03-04 00:00:00,37.66,C00172,China,食品饮料,0,75.32
INV001629,P0018,蓝牙音箱,2,2023-03-04 00:00:00,152.25,C00172,China,电子产品,24.26,280.24
INV002275,P0003,移动电源,4,2023-03-04 00:00:00,115.79,C00233,China,电子产品,0,463.17
INV002276,P0013,床上四件套,1,2023-03-04 00:00:00,252.81,C00233,China,家居家装,50.17,202.64
INV002385,P0017,商业分析书,3,2023-03-04 00:00:00,100.27,C00243,China,图书音像,0,300.8
INV002386,P0010,茶叶,2,2023-03-04 00:00:00,153.25,C00243,China,食品饮料,0,306.5
INV002387,P0003,移动电源,1,2023-03-04 00:00:00,191.61,C00243,China,电子产品,0,191.61
INV002388,P0007,背包,4,2023-03-04 00:00:00,220.63,C00243,China,服装鞋帽,0,882.53
INV002427,P0006,运动鞋,1,2023-03-04 00:00:00,473.09,C00250,China,服装鞋帽,0,473.09
INV002428,P0008,咖啡豆,3,2023-03-04 00:00:00,76.39,C00250,China,食品饮料,12.75,216.43
INV002429,P0013,床上四件套,3,2023-03-04 00:00:00,326.94,C00250,China,家居家装,0,980.83
INV002699,P0011,巧克力,4,2023-03-04 00:00:00,66.91,C00281,China,食品饮料,0,267.63
INV002700,P0016,Python编程书,4,2023-03-04 00:00:00,86.82,C00281,China,图书音像,0,347.27
INV002701,P0017,商业分析书,3,2023-03-04 00:00:00,114.63,C00281,China,图书音像,22.79,321.11
INV000327,P0011,巧克力,1,2023-03-05 00:00:00,48.44,C00033,China,食品饮料,0,48.44
INV000328,P0012,台灯,2,2023-03-05 00:00:00,110.77,C00033,China,家居家装,11.96,209.57
INV000329,P0019,智能手表,4,2023-03-05 00:00:00,979.73,C00033,China,电子产品,194.34,3724.58
INV001668,P0001,笔记本电脑,4,2023-03-05 00:00:00,7452.15,C00176,China,电子产品,0,29808.58
INV001669,P0005,女士连衣裙,1,2023-03-05 00:00:00,382.92,C00176,China,服装鞋帽,0,382.92
INV001670,P0006,运动鞋,2,2023-03-05 00:00:00,563.63,C00176,China,服装鞋帽,0,1127.25
INV001816,P0004,男士衬衫,3,2023-03-06 00:00:00,204.02,C00186,China,服装鞋帽,0,612.05
INV001817,P0012,台灯,1,2023-03-06 00:00:00,112.66,C00186,China,家居家装,7.63,105.03
INV001818,P0005,女士连衣裙,4,2023-03-06 00:00:00,289.93,C00186,China,服装鞋帽,0,1159.71
INV001819,P0018,蓝牙音箱,3,2023-03-06 00:00:00,217.03,C00186,China,电子产品,21.35,629.75
INV002619,P0005,女士连衣裙,1,2023-03-06 00:00:00,262.53,C00271,China,服装鞋帽,0,262.53
INV000244,P0014,沙发,1,2023-03-07 00:00:00,2207.24,C00025,China,家居家装,0,2207.24
INV000407,P0004,男士衬衫,3,2023-03-07 00:00:00,354.63,C00041,China,服装鞋帽,0,1063.9
INV000408,P0000,手机,4,2023-03-07 00:00:00,4500.81,C00041,China,电子产品,380.33,17622.92
INV000749,P0017,商业分析书,4,2023-03-07 00:00:00,145.92,C00075,China,图书音像,22.0,561.68
INV001152,P0018,蓝牙音箱,3,2023-03-07 00:00:00,365.52,C00127,China,电子产品,0,1096.55
INV001153,P0014,沙发,1,2023-03-07 00:00:00,3277.79,C00127,China,家居家装,0,3277.79
INV001891,P0003,移动电源,3,2023-03-07 00:00:00,595.69,C00193,China,电子产品,0,1787.06
INV001892,P0019,智能手表,4,2023-03-07 00:00:00,3837.78,C00193,China,电子产品,0,15351.12
INV001970,P0014,沙发,1,2023-03-07 00:00:00,4983.78,C00201,China,家居家装,0,4983.78
INV002501,P0019,智能手表,4,2023-03-07 00:00:00,1581.82,C00259,China,电子产品,0,6327.26
INV000007,P0012,台灯,3,2023-03-08 00:00:00,106.04,C00003,China,家居家装,0,318.13
INV000206,P0017,商业分析书,2,2023-03-08 00:00:00,96.23,C00020,China,图书音像,0,192.45
INV000447,P0015,餐具套装,2,2023-03-08 00:00:00,188.07,C00043,China,家居家装,0,376.13
INV000448,P0010,茶叶,3,2023-03-08 00:00:00,95.8,C00043,China,食品饮料,0,287.41
INV001572,P0019,智能手表,4,2023-03-08 00:00:00,3633.72,C00166,China,电子产品,0,14534.9
INV001573,P0016,Python编程书,3,2023-03-08 00:00:00,230.68,C00166,China,图书音像,0,692.03
INV001574,P0008,咖啡豆,3,2023-03-08 00:00:00,251.8,C00166,China,食品饮料,0,755.4
INV001575,P0015,餐具套装,4,2023-03-08 00:00:00,776.18,C00166,China,家居家装,80.26,3024.47
INV001715,P0005,女士连衣裙,2,2023-03-08 00:00:00,228.59,C00178,China,服装鞋帽,0,457.19
INV001716,P0009,坚果礼盒,2,2023-03-08 00:00:00,62.71,C00178,China,食品饮料,5.44,119.98
INV001717,P0000,手机,4,2023-03-08 00:00:00,1957.12,C00178,China,电子产品,0,7828.49
INV001718,P0018,蓝牙音箱,1,2023-03-08 00:00:00,162.33,C00178,China,电子产品,0,162.33
INV000458,P0014,沙发,4,2023-03-09 00:00:00,2350.86,C00045,China,家居家装,0,9403.44
INV000459,P0011,巧克力,2,2023-03-09 00:00:00,52.8,C00045,China,食品饮料,3.47,102.13
INV000560,P0004,男士衬衫,4,2023-03-09 00:00:00,433.33,C00058,China,服装鞋帽,0,1733.34
INV000561,P0001,笔记本电脑,1,2023-03-09 00:00:00,9473.86,C00058,China,电子产品,0,9473.86
INV000562,P0007,背包,4,2023-03-09 00:00:00,345.26,C00058,China,服装鞋帽,0,1381.02
INV000563,P0009,坚果礼盒,2,2023-03-09 00:00:00,195.28,C00058,China,食品饮料,0,390.57
INV000973,P0019,智能手表,4,2023-03-09 00:00:00,841.47,C00097,China,电子产品,0,3365.88
INV001108,P0001,笔记本电脑,2,2023-03-09 00:00:00,5533.77,C00120,China,电子产品,0,11067.54
INV001109,P0003,移动电源,1,2023-03-09 00:00:00,136.07,C00120,China,电子产品,15.88,120.18
INV001110,P0019,智能手表,3,2023-03-09 00:00:00,955.85,C00120,China,电子产品,0,2867.56
INV001111,P0005,女士连衣裙,3,2023-03-09 00:00:00,282.32,C00120,China,服装鞋帽,23.76,823.19
INV001191,P0006,运动鞋,4,2023-03-09 00:00:00,1698.15,C00133,China,服装鞋帽,0,6792.6
INV002480,P0002,无线耳机,2,2023-03-09 00:00:00,486.14,C00256,China,电子产品,0,972.28
INV002481,P0010,茶叶,1,2023-03-09 00:00:00,125.74,C00256,China,食品饮料,13.47,112.27
INV002482,P0017,商业分析书,4,2023-03-09 00:00:00,72.99,C00256,China,图书音像,11.01,280.95
INV002483,P0001,笔记本电脑,4,2023-03-09 00:00:00,5113.08,C00256,China,电子产品,0,20452.32
INV002855,P0006,运动鞋,2,2023-03-09 00:00:00,527.08,C00300,China,服装鞋帽,83.35,970.81
INV002856,P0004,男士衬衫,1,2023-03-09 00:00:00,268.9,C00300,China,服装鞋帽,0,268.9
INV002857,P0007,背包,2,2023-03-09 00:00:00,221.52,C00300,China,服装鞋帽,0,443.04
INV002858,P0002,无线耳机,3,2023-03-09 00:00:00,465.9,C00300,China,电子产品,0,1397.69
INV000009,P0010,茶叶,2,2023-03-10 00:00:00,214.78,C00004,China,食品饮料,0,429.56
INV000010,P0001,笔记本电脑,4,2023-03-10 00:00:00,8469.98,C00004,China,电子产品,1621.46,32258.44
INV000062,P0000,手机,4,2023-03-10 00:00:00,3156.32,C00009,China,电子产品,0,12625.27
INV000063,P0006,运动鞋,3,2023-03-10 00:00:00,475.02,C00009,China,服装鞋帽,0,1425.05
INV001065,P0017,商业分析书,1,2023-03-10 00:00:00,62.97,C00111,China,图书音像,4.13,58.84
INV001066,P0000,手机,4,2023-03-10 00:00:00,2735.04,C00111,China,电子产品,0,10940.16
INV001067,P0018,蓝牙音箱,3,2023-03-10 00:00:00,197.82,C00111,China,电子产品,12.62,580.83
INV001397,P0003,移动电源,2,2023-03-10 00:00:00,352.17,C00153,China,电子产品,0,704.34
INV001398,P0001,笔记本电脑,4,2023-03-10 00:00:00,13518.26,C00153,China,电子产品,1321.42,52751.62
INV001399,P0006,运动鞋,4,2023-03-10 00:00:00,969.28,C00153,China,服装鞋帽,140.58,3736.56
INV001400,P0007,背包,1,2023-03-10 00:00:00,420.9,C00153,China,服装鞋帽,0,420.9
INV001489,P0006,运动鞋,4,2023-03-10 00:00:00,860.1,C00160,China,服装鞋帽,0,3440.42
INV001490,P0015,餐具套装,2,2023-03-10 00:00:00,384.66,C00160,China,家居家装,0,769.33
INV001491,P0003,移动电源,1,2023-03-10 00:00:00,296.17,C00160,China,电子产品,0,296.17
INV001492,P0010,茶叶,1,2023-03-10 00:00:00,208.21,C00160,China,食品饮料,40.49,167.73
INV002007,P0015,餐具套装,2,2023-03-10 00:00:00,486.11,C00205,China,家居家装,35.25,936.98
INV002008,P0009,坚果礼盒,1,2023-03-10 00:00:00,198.44,C00205,China,食品饮料,19.24,179.2
INV002009,P0000,手机,3,2023-03-10 00:00:00,7264.96,C00205,China,电子产品,0,21794.88
INV002493,P0016,Python编程书,2,2023-03-10 00:00:00,48.31,C00258,China,图书音像,0,96.62
INV002494,P0006,运动鞋,2,2023-03-10 00:00:00,310.23,C00258,China,服装鞋帽,0,620.45
INV002495,P0015,餐具套装,1,2023-03-10 00:00:00,154.02,C00258,China,家居家装,0,154.02
INV002768,P0002,无线耳机,2,2023-03-10 00:00:00,817.69,C00290,China,电子产品,0,1635.37
INV000311,P0019,智能手表,2,2023-03-11 00:00:00,1886.98,C00032,China,电子产品,0,3773.96
INV000312,P0017,商业分析书,2,2023-03-11 00:00:00,145.7,C00032,China,图书音像,0,291.4
INV000313,P0002,无线耳机,3,2023-03-11 00:00:00,912.98,C00032,China,电子产品,0,2738.93
INV000371,P0007,背包,4,2023-03-11 00:00:00,550.41,C00038,China,服装鞋帽,0,2201.64
INV000372,P0002,无线耳机,1,2023-03-11 00:00:00,1201.25,C00038,China,电子产品,0,1201.25
INV000801,P0007,背包,1,2023-03-11 00:00:00,285.29,C00079,China,服装鞋帽,0,285.29
INV000802,P0011,巧克力,4,2023-03-11 00:00:00,77.38,C00079,China,食品饮料,0,309.53
INV000803,P0002,无线耳机,1,2023-03-11 00:00:00,715.35,C00079,China,电子产品,0,715.35
INV001121,P0013,床上四件套,4,2023-03-11 00:00:00,887.6,C00123,China,家居家装,0,3550.4
INV001549,P0009,坚果礼盒,1,2023-03-11 00:00:00,121.14,C00163,China,食品饮料,0,121.14
INV001550,P0012,台灯,2,2023-03-11 00:00:00,143.79,C00163,China,家居家装,7.47,280.12
INV001551,P0017,商业分析书,3,2023-03-11 00:00:00,96.01,C00163,China,图书音像,0,288.03
INV001552,P0015,餐具套装,4,2023-03-11 00:00:00,317.79,C00163,China,家居家装,0,1271.18
INV001748,P0015,餐具套装,4,2023-03-11 00:00:00,540.67,C00182,China,家居家装,0,2162.68
INV001749,P0013,床上四件套,3,2023-03-11 00:00:00,629.95,C00182,China,家居家装,92.2,1797.64
INV001750,P0010,茶叶,2,2023-03-11 00:00:00,272.37,C00182,China,食品饮料,47.64,497.11
INV001877,P0001,笔记本电脑,3,2023-03-11 00:00:00,3446.47,C00191,China,电子产品,0,10339.42
INV001878,P0014,沙发,4,2023-03-11 00:00:00,1507.65,C00191,China,家居家装,115.33,5915.28
INV001879,P0008,咖啡豆,3,2023-03-11 00:00:00,47.94,C00191,China,食品饮料,0,143.82
INV000103,P0009,坚果礼盒,4,2023-03-12 00:00:00,369.45,C00011,China,食品饮料,0,1477.81
INV000419,P0007,背包,1,2023-03-12 00:00:00,663.02,C00042,China,服装鞋帽,0,663.02
INV000420,P0009,坚果礼盒,1,2023-03-12 00:00:00,306.15,C00042,China,食品饮料,0,306.15
INV001864,P0010,茶叶,2,2023-03-12 00:00:00,137.47,C00189,China,食品饮料,0,274.94
INV001865,P0012,台灯,1,2023-03-12 00:00:00,117.23,C00189,China,家居家装,0,117.23
INV001866,P0008,咖啡豆,4,2023-03-12 00:00:00,72.86,C00189,China,食品饮料,0,291.45
INV002001,P0001,笔记本电脑,1,2023-03-12 00:00:00,4314.37,C00204,China,电子产品,0,4314.37
INV002002,P0017,商业分析书,3,2023-03-12 00:00:00,50.55,C00204,China,图书音像,0,151.66
INV002003,P0007,背包,3,2023-03-12 00:00:00,141.91,C00204,China,服装鞋帽,12.09,413.64
INV002281,P0014,沙发,3,2023-03-12 00:00:00,3138.99,C00234,China,家居家装,0,9416.98
INV002282,P0019,智能手表,3,2023-03-12 00:00:00,1472.92,C00234,China,电子产品,0,4418.76
INV002283,P0004,男士衬衫,4,2023-03-12 00:00:00,368.83,C00234,China,服装鞋帽,0,1475.3
INV002331,P0006,运动鞋,3,2023-03-12 00:00:00,1017.09,C00239,China,服装鞋帽,0,3051.28
INV002389,P0017,商业分析书,2,2023-03-12 00:00:00,87.7,C00243,China,图书音像,0,175.41
INV002390,P0001,笔记本电脑,3,2023-03-12 00:00:00,6887.83,C00243,China,电子产品,0,20663.49
INV002391,P0011,巧克力,1,2023-03-12 00:00:00,69.83,C00243,China,食品饮料,0,69.83
INV002392,P0015,餐具套装,2,2023-03-12 00:00:00,318.42,C00243,China,家居家装,37.52,599.33
INV000767,P0012,台灯,1,2023-03-13 00:00:00,78.26,C00076,China,家居家装,0,78.26
INV000768,P0015,餐具套装,1,2023-03-13 00:00:00,168.7,C00076,China,家居家装,0,168.7
INV000769,P0014,沙发,3,2023-03-13 00:00:00,1734.68,C00076,China,家居家装,228.37,4975.66
INV002728,P0001,笔记本电脑,4,2023-03-13 00:00:00,9274.92,C00285,China,电子产品,1832.31,35267.36
INV002729,P0000,手机,3,2023-03-13 00:00:00,5867.17,C00285,China,电子产品,0,17601.52
INV000251,P0017,商业分析书,2,2023-03-14 00:00:00,180.05,C00026,China,图书音像,0,360.1
INV000252,P0012,台灯,1,2023-03-14 00:00:00,287.82,C00026,China,家居家装,0,287.82
