user_id,recency,frequency,monetary,tenure_days,avg_session_duration_min,total_page_views,cart_add_count,wishlist_count,coupon_usage_count,days_since_last_login,days_since_last_purchase,days_since_last_cart,avg_purchase_value,monthly_purchase_frequency,days_per_purchase,cart_conversion_rate,browse_to_buy_rate,customer_segment,preferred_category,registration_channel,age_group,city_tier,device_type,member_level,churn_risk_level,churned
U001287,294,13,5736.77,621,37.8,346,30,12,1,361,294,302,441.29,0.63,47.8,0.433,0.376,沉睡客户,家居家装,H5,46-55,三线城市,Web,金卡,高风险,1
U001288,27,17,14807.71,263,24.4,152,42,20,7,103,27,14,871.04,1.94,15.5,0.405,1.118,活跃客户,美妆个护,H5,36-45,一线城市,其他,VIP,低风险,0
U001289,192,15,13967.86,393,19.0,236,29,3,19,193,192,212,931.19,1.15,26.2,0.517,0.636,流失客户,美妆个护,APP,18-25,新一线城市,Web,VIP,中风险,0
U001290,247,36,4388.71,72,6.5,439,8,4,7,137,247,314,121.91,15.0,2.0,4.5,0.82,高价值客户,电子产品,APP,26-35,三线城市,其他,银卡,中风险,1
U001291,432,63,8984.18,40,4.7,447,28,19,2,167,432,76,142.61,47.25,0.6,2.25,1.409,VIP客户,图书音像,小程序,46-55,一线城市,Web,金卡,中风险,1
U001292,169,28,6170.57,724,3.3,160,25,29,11,222,169,157,220.38,1.16,25.9,1.12,1.75,活跃客户,美妆个护,APP,18-25,其他,其他,金卡,中风险,1
U001293,132,49,5493.72,737,33.2,334,24,28,19,324,132,171,112.12,1.99,15.0,2.042,1.467,沉睡客户,食品饮料,H5,26-35,三线城市,其他,金卡,中风险,1
U001294,270,12,7500.83,99,1.7,479,50,29,17,165,270,1,625.07,3.64,8.2,0.24,0.251,活跃客户,运动户外,小程序,18-25,新一线城市,Web,金卡,高风险,1
U001295,296,33,21881.37,824,21.9,97,34,29,17,117,296,293,663.07,1.2,25.0,0.971,3.402,新客户,图书音像,线下门店,26-35,新一线城市,iOS,VIP,中风险,1
U001296,370,36,9480.37,178,17.1,251,18,18,6,76,370,183,263.34,6.07,4.9,2.0,1.434,新客户,服装鞋帽,小程序,55+,三线城市,其他,金卡,中风险,1
U001297,325,28,1635.02,23,13.4,303,20,9,7,225,325,253,58.39,36.52,0.8,1.4,0.924,VIP客户,美妆个护,线下门店,18-25,其他,Android,铜卡,高风险,1
U001298,54,68,20119.56,1035,2.8,56,46,22,17,245,54,124,295.88,1.97,15.2,1.478,12.143,新客户,图书音像,Web,55+,一线城市,Web,VIP,中风险,1
U001299,67,33,5759.56,992,24.3,92,40,3,0,248,67,280,174.53,1.0,30.1,0.825,3.587,新客户,母婴用品,APP,18-25,其他,其他,金卡,低风险,0
U001300,328,55,7564.75,684,34.4,434,3,13,20,280,328,333,137.54,2.41,12.4,18.333,1.267,新客户,食品饮料,线下门店,55+,新一线城市,Android,金卡,中风险,0
U001301,74,48,23554.54,374,31.9,105,0,12,1,27,74,94,490.72,3.85,7.8,0,4.571,活跃客户,电子产品,Web,55+,三线城市,Web,VIP,低风险,0
U001302,344,3,16898.24,289,8.0,384,6,3,9,78,344,13,5632.75,0.31,96.3,0.5,0.078,流失客户,美妆个护,线下门店,18-25,一线城市,Web,VIP,高风险,1
U001303,78,33,8027.97,297,1.3,445,25,13,7,105,78,265,243.27,3.33,9.0,1.32,0.742,活跃客户,食品饮料,Web,26-35,二线城市,iOS,金卡,中风险,1
U001304,328,30,21733.07,274,8.7,95,3,11,12,71,328,335,724.44,3.28,9.1,10.0,3.158,新客户,服装鞋帽,H5,55+,一线城市,iOS,VIP,中风险,1
U001305,213,33,13377.92,435,10.5,56,12,7,20,89,213,186,405.39,2.28,13.2,2.75,5.893,活跃客户,美妆个护,APP,26-35,新一线城市,Android,VIP,中风险,0
U001306,261,43,20818.48,850,30.7,175,8,6,9,95,261,256,484.15,1.52,19.8,5.375,2.457,流失客户,图书音像,小程序,55+,三线城市,其他,VIP,中风险,0
U001307,178,34,14612.06,887,19.6,142,11,23,1,298,178,182,429.77,1.15,26.1,3.091,2.394,活跃客户,美妆个护,线下门店,46-55,新一线城市,Web,VIP,中风险,0
U001308,370,23,15564.67,482,16.4,432,49,2,10,352,370,90,676.72,1.43,21.0,0.469,0.532,流失客户,美妆个护,小程序,36-45,其他,iOS,VIP,中风险,1
U001309,400,21,9274.81,511,39.3,266,3,19,13,213,400,153,441.66,1.23,24.3,7.0,0.789,新客户,图书音像,线下门店,36-45,新一线城市,Android,金卡,中风险,1
U001310,380,21,7249.16,911,35.1,490,17,29,12,222,380,162,345.2,0.69,43.4,1.235,0.429,VIP客户,家居家装,小程序,26-35,其他,其他,金卡,中风险,1
U001311,348,32,3894.69,421,39.5,367,48,12,15,303,348,77,121.71,2.28,13.2,0.667,0.872,沉睡客户,服装鞋帽,小程序,46-55,一线城市,Android,银卡,中风险,1
U001312,429,26,18636.42,466,14.9,113,42,9,13,280,429,168,716.79,1.67,17.9,0.619,2.301,高价值客户,美妆个护,Web,55+,一线城市,其他,VIP,中风险,0
U001313,403,69,3720.52,970,26.8,126,39,19,17,336,403,39,53.92,2.13,14.1,1.769,5.476,流失客户,服装鞋帽,小程序,26-35,其他,iOS,银卡,中风险,1
U001314,528,26,17381.22,188,1.8,16,31,25,6,242,528,66,668.51,4.15,7.2,0.839,16.25,流失客户,电子产品,线下门店,26-35,一线城市,iOS,VIP,高风险,1
U001315,281,69,15357.94,994,43.2,467,45,0,17,71,281,197,222.58,2.08,14.4,1.533,1.478,VIP客户,图书音像,社交电商,26-35,一线城市,Android,VIP,中风险,0
U001316,293,51,19604.67,616,35.3,231,25,5,10,328,293,142,384.41,2.48,12.1,2.04,2.208,活跃客户,食品饮料,线下门店,36-45,二线城市,其他,VIP,中风险,1
U001317,196,77,2766.67,291,33.8,304,37,20,9,5,196,110,35.93,7.94,3.8,2.081,2.533,流失客户,图书音像,社交电商,18-25,一线城市,Android,银卡,低风险,0
U001318,393,38,14200.57,188,28.1,236,43,0,13,349,393,281,373.7,6.06,4.9,0.884,1.61,活跃客户,家居家装,小程序,26-35,其他,iOS,VIP,中风险,1
U001319,399,14,4286.72,63,5.6,402,45,7,18,308,399,139,306.19,6.67,4.5,0.311,0.348,VIP客户,电子产品,APP,26-35,新一线城市,Android,银卡,高风险,1
U001320,279,35,5425.33,865,37.6,341,13,30,8,273,279,51,155.01,1.21,24.7,2.692,1.026,沉睡客户,电子产品,社交电商,55+,二线城市,iOS,金卡,中风险,0
U001321,73,56,12365.91,450,2.2,133,34,2,3,205,73,5,220.82,3.73,8.0,1.647,4.211,沉睡客户,服装鞋帽,APP,18-25,二线城市,Android,VIP,中风险,0
U001322,40,20,13264.44,861,38.5,479,7,12,17,16,40,37,663.22,0.7,43.0,2.857,0.418,高价值客户,电子产品,Web,36-45,新一线城市,iOS,VIP,低风险,0
U001323,206,34,12573.51,681,14.0,138,9,1,6,163,206,101,369.81,1.5,20.0,3.778,2.464,新客户,美妆个护,APP,46-55,其他,iOS,VIP,中风险,1
U001324,103,27,23023.48,789,3.1,170,50,15,3,359,103,44,852.72,1.03,29.2,0.54,1.588,流失客户,服装鞋帽,Web,26-35,一线城市,Web,VIP,中风险,0
U001325,17,18,7621.21,957,30.3,7,10,29,16,284,17,335,423.4,0.56,53.2,1.8,25.714,新客户,图书音像,APP,18-25,新一线城市,其他,金卡,低风险,0
U001326,307,41,3461.1,999,42.1,43,49,29,19,109,307,223,84.42,1.23,24.4,0.837,9.535,流失客户,运动户外,线下门店,46-55,二线城市,其他,银卡,中风险,1
U001327,74,31,13874.99,170,2.2,331,31,9,19,56,74,336,447.58,5.47,5.5,1.0,0.937,流失客户,服装鞋帽,社交电商,36-45,新一线城市,Android,VIP,低风险,0
U001328,122,45,7134.77,105,3.9,126,5,29,10,111,122,169,158.55,12.86,2.3,9.0,3.571,新客户,美妆个护,社交电商,46-55,新一线城市,其他,金卡,中风险,1
U001329,260,45,8461.52,668,8.3,340,31,23,9,38,260,1,188.03,2.02,14.8,1.452,1.324,活跃客户,运动户外,小程序,46-55,一线城市,其他,金卡,低风险,0
U001330,283,67,13166.51,742,19.5,314,18,16,18,306,283,113,196.52,2.71,11.1,3.722,2.134,新客户,电子产品,小程序,18-25,其他,Web,VIP,中风险,1
U001331,357,52,5244.77,752,35.1,156,9,27,5,229,357,326,100.86,2.07,14.5,5.778,3.333,VIP客户,服装鞋帽,线下门店,26-35,三线城市,其他,金卡,中风险,1
U001332,371,52,9205.61,537,17.5,9,30,0,1,42,371,150,177.03,2.91,10.3,1.733,57.778,VIP客户,图书音像,APP,26-35,一线城市,其他,金卡,中风险,0
U001333,432,24,6553.89,1055,20.3,418,6,28,0,1,432,326,273.08,0.68,44.0,4.0,0.574,流失客户,美妆个护,社交电商,55+,一线城市,Web,金卡,中风险,0
U001334,103,63,3432.61,295,0.8,213,10,6,16,56,103,62,54.49,6.41,4.7,6.3,2.958,沉睡客户,食品饮料,Web,26-35,新一线城市,Android,银卡,中风险,1
U001335,159,37,378.62,575,21.5,448,9,16,6,183,159,310,10.23,1.93,15.5,4.111,0.826,高价值客户,图书音像,APP,18-25,二线城市,iOS,普通,中风险,1
U001336,275,58,15153.22,244,10.7,460,50,3,3,126,275,177,261.26,7.13,4.2,1.16,1.261,VIP客户,电子产品,小程序,26-35,二线城市,其他,VIP,中风险,0
U001337,169,68,14821.61,22,35.7,228,18,3,20,358,169,340,217.96,92.73,0.3,3.778,2.982,沉睡客户,母婴用品,社交电商,18-25,其他,其他,VIP,中风险,1
U001338,30,17,23169.52,42,38.4,17,19,3,19,147,30,364,1362.91,12.14,2.5,0.895,10.0,沉睡客户,家居家装,小程序,18-25,其他,Web,VIP,低风险,0
U001339,130,66,19035.71,202,41.9,139,18,15,17,209,130,232,288.42,9.8,3.1,3.667,4.748,沉睡客户,食品饮料,社交电商,18-25,新一线城市,iOS,VIP,中风险,0
U001340,229,3,9668.87,712,22.6,472,35,20,0,344,229,116,3222.96,0.13,237.3,0.086,0.064,流失客户,服装鞋帽,H5,26-35,一线城市,Android,金卡,高风险,1
U001341,456,33,23282.52,497,37.1,211,38,18,0,163,456,169,705.53,1.99,15.1,0.868,1.564,高价值客户,运动户外,小程序,46-55,二线城市,Web,VIP,中风险,1
U001342,22,70,19001.03,389,26.1,382,0,26,13,308,22,220,271.44,5.4,5.6,0,1.832,高价值客户,电子产品,H5,36-45,二线城市,Android,VIP,低风险,0
U001343,440,2,9462.69,106,17.8,220,29,7,7,231,440,139,4731.35,0.57,53.0,0.069,0.091,沉睡客户,母婴用品,APP,18-25,三线城市,Web,金卡,高风险,1
U001344,148,57,10388.64,463,19.1,291,4,9,18,282,148,29,182.26,3.69,8.1,14.25,1.959,活跃客户,运动户外,Web,18-25,其他,Web,VIP,中风险,1
U001345,409,79,15363.83,821,13.7,159,29,24,15,92,409,165,194.48,2.89,10.4,2.724,4.969,新客户,图书音像,H5,26-35,新一线城市,Android,VIP,中风险,0
U001346,179,28,7571.96,16,34.6,145,5,14,4,157,179,56,270.43,52.5,0.6,5.6,1.931,VIP客户,运动户外,小程序,26-35,三线城市,iOS,金卡,中风险,1
U001347,347,41,11490.47,65,17.6,432,31,18,12,7,347,83,280.26,18.92,1.6,1.323,0.949,沉睡客户,食品饮料,小程序,46-55,一线城市,Android,VIP,中风险,0
U001348,219,29,16446.12,699,30.6,154,22,5,7,42,219,164,567.11,1.24,24.1,1.318,1.883,VIP客户,食品饮料,社交电商,46-55,新一线城市,iOS,VIP,低风险,1
U001349,144,78,10905.33,383,40.8,358,39,19,2,226,144,80,139.81,6.11,4.9,2.0,2.179,新客户,母婴用品,小程序,26-35,其他,Android,VIP,中风险,0
U001350,28,39,2220.97,957,24.6,398,11,28,3,183,28,350,56.95,1.22,24.5,3.545,0.98,活跃客户,食品饮料,线下门店,46-55,其他,Android,银卡,低风险,0
U001351,6,51,5571.21,265,37.0,389,2,6,3,118,6,300,109.24,5.77,5.2,25.5,1.311,活跃客户,电子产品,小程序,55+,二线城市,iOS,金卡,低风险,0
U001352,47,54,2425.73,106,5.2,127,41,7,6,191,47,316,44.92,15.28,2.0,1.317,4.252,活跃客户,母婴用品,社交电商,46-55,一线城市,iOS,银卡,低风险,1
U001353,23,24,17732.89,706,19.6,197,9,5,10,192,23,346,738.87,1.02,29.4,2.667,1.218,沉睡客户,母婴用品,APP,55+,二线城市,Web,VIP,低风险,0
U001354,317,1,18191.0,299,10.6,151,50,24,11,111,317,69,18191.0,0.1,299.0,0.02,0.066,VIP客户,家居家装,APP,46-55,三线城市,其他,VIP,高风险,1
U001355,78,37,8320.87,600,20.1,152,15,14,0,60,78,314,224.89,1.85,16.2,2.467,2.434,沉睡客户,运动户外,Web,55+,一线城市,iOS,金卡,低风险,0
U001356,511,55,24231.45,883,15.6,181,11,21,15,331,511,214,440.57,1.87,16.1,5.0,3.039,新客户,食品饮料,APP,55+,新一线城市,iOS,VIP,中风险,0
U001357,329,62,13708.63,840,30.0,413,46,19,1,79,329,67,221.11,2.21,13.5,1.348,1.501,活跃客户,服装鞋帽,H5,18-25,三线城市,其他,VIP,中风险,1
U001358,453,4,9690.23,985,28.7,109,21,7,4,77,453,101,2422.56,0.12,246.2,0.19,0.367,VIP客户,母婴用品,APP,55+,二线城市,Android,金卡,高风险,1
U001359,74,18,9494.84,1065,32.6,336,32,11,13,112,74,254,527.49,0.51,59.2,0.562,0.536,新客户,服装鞋帽,小程序,26-35,其他,Web,金卡,中风险,1
U001360,42,4,23477.04,508,20.7,177,49,29,7,291,42,275,5869.26,0.24,127.0,0.082,0.226,高价值客户,食品饮料,Web,18-25,新一线城市,Android,VIP,中风险,1
U001361,353,77,16484.7,1035,38.4,199,39,6,4,245,353,274,214.09,2.23,13.4,1.974,3.869,VIP客户,图书音像,APP,46-55,其他,Android,VIP,中风险,0
U001362,509,53,8595.34,153,39.8,179,13,29,16,71,509,21,162.18,10.39,2.9,4.077,2.961,新客户,服装鞋帽,小程序,18-25,三线城市,Web,金卡,中风险,1
U001363,439,51,7356.29,889,20.3,411,14,27,11,32,439,73,144.24,1.72,17.4,3.643,1.241,流失客户,食品饮料,小程序,36-45,二线城市,Android,金卡,中风险,0
U001364,255,63,23757.05,755,30.4,165,48,12,19,240,255,210,377.1,2.5,12.0,1.312,3.818,沉睡客户,母婴用品,社交电商,36-45,其他,其他,VIP,中风险,1
U001365,286,74,7235.08,759,37.5,16,19,13,20,70,286,161,97.77,2.92,10.3,3.895,46.25,新客户,美妆个护,社交电商,26-35,其他,其他,金卡,中风险,1
U001366,342,15,3617.71,118,39.1,397,8,24,14,213,342,364,241.18,3.81,7.9,1.875,0.378,流失客户,食品饮料,社交电商,26-35,二线城市,iOS,银卡,高风险,1
U001367,452,75,19451.77,534,31.0,142,8,2,4,294,452,56,259.36,4.21,7.1,9.375,5.282,沉睡客户,美妆个护,H5,36-45,一线城市,Android,VIP,中风险,1
U001368,201,38,22329.84,952,25.0,443,44,29,0,146,201,176,587.63,1.2,25.1,0.864,0.858,流失客户,母婴用品,Web,36-45,一线城市,Web,VIP,中风险,1
U001369,54,59,654.47,478,29.4,276,8,2,9,231,54,284,11.09,3.7,8.1,7.375,2.138,VIP客户,食品饮料,Web,26-35,三线城市,Android,铜卡,低风险,0
U001370,277,41,1647.58,815,22.2,397,46,14,0,202,277,100,40.18,1.51,19.9,0.891,1.033,流失客户,家居家装,H5,26-35,其他,其他,铜卡,中风险,1
U001371,116,9,24711.57,317,1.7,490,3,28,16,149,116,257,2745.73,0.85,35.2,3.0,0.184,沉睡客户,食品饮料,线下门店,36-45,其他,Android,VIP,高风险,1
U001372,210,28,10600.35,931,30.6,200,1,30,16,85,210,353,378.58,0.9,33.2,28.0,1.4,高价值客户,美妆个护,线下门店,18-25,新一线城市,其他,VIP,中风险,1
U001373,344,33,15184.41,592,40.1,453,38,4,0,287,344,189,460.13,1.67,17.9,0.868,0.728,流失客户,图书音像,社交电商,18-25,一线城市,Android,VIP,中风险,1
U001374,379,12,22707.01,447,17.2,427,41,28,0,39,379,55,1892.25,0.81,37.2,0.293,0.281,沉睡客户,图书音像,线下门店,18-25,三线城市,Web,VIP,中风险,0
U001375,62,70,21950.49,450,42.8,380,32,18,20,18,62,146,313.58,4.67,6.4,2.188,1.842,沉睡客户,服装鞋帽,APP,36-45,一线城市,Web,VIP,低风险,0
U001376,357,52,9654.8,1049,15.6,356,13,26,10,97,357,267,185.67,1.49,20.2,4.0,1.461,VIP客户,服装鞋帽,小程序,55+,新一线城市,其他,金卡,中风险,1
U001377,328,46,12666.86,410,2.4,332,0,3,12,264,328,162,275.37,3.37,8.9,0,1.386,流失客户,图书音像,线下门店,18-25,三线城市,其他,VIP,高风险,1
U001378,269,5,2325.7,83,7.4,241,50,29,3,207,269,310,465.14,1.81,16.6,0.1,0.207,高价值客户,家居家装,线下门店,18-25,三线城市,iOS,银卡,高风险,1
U001379,110,47,12923.12,804,19.4,414,33,13,3,43,110,291,274.96,1.75,17.1,1.424,1.135,高价值客户,母婴用品,线下门店,46-55,二线城市,Android,VIP,低风险,0
U001380,164,53,1688.54,92,32.5,447,1,10,17,106,164,191,31.86,17.28,1.7,53.0,1.186,活跃客户,图书音像,小程序,55+,一线城市,Web,铜卡,中风险,0
U001381,451,20,13658.54,512,16.7,127,15,18,20,303,451,260,682.93,1.17,25.6,1.333,1.575,活跃客户,图书音像,Web,46-55,三线城市,Android,VIP,中风险,1
U001382,494,43,14010.97,143,30.8,281,17,29,13,219,494,280,325.84,9.02,3.3,2.529,1.53,流失客户,家居家装,APP,26-35,一线城市,Android,VIP,中风险,0
U001383,350,27,3981.88,953,8.5,391,24,13,18,286,350,331,147.48,0.85,35.3,1.125,0.691,活跃客户,图书音像,小程序,18-25,二线城市,iOS,银卡,中风险,1
U001384,129,67,9296.89,621,19.5,500,15,0,17,239,129,97,138.76,3.24,9.3,4.467,1.34,新客户,母婴用品,Web,18-25,三线城市,Android,金卡,中风险,0
U001385,171,62,19844.29,967,20.8,387,48,3,3,256,171,149,320.07,1.92,15.6,1.292,1.602,活跃客户,运动户外,Web,46-55,其他,其他,VIP,中风险,1
U001386,63,2,11092.51,176,7.0,29,9,22,8,72,63,99,5546.25,0.34,88.0,0.222,0.69,沉睡客户,图书音像,线下门店,26-35,一线城市,Web,VIP,中风险,0
U001387,496,58,24637.12,199,34.2,432,50,22,13,61,496,347,424.78,8.74,3.4,1.16,1.343,高价值客户,母婴用品,APP,46-55,二线城市,其他,VIP,中风险,1
U001388,409,52,19253.15,839,13.7,315,39,23,12,268,409,120,370.25,1.86,16.1,1.333,1.651,活跃客户,图书音像,小程序,18-25,一线城市,Web,VIP,中风险,1
U001389,289,18,24661.02,784,30.9,191,12,24,14,319,289,102,1370.06,0.69,43.6,1.5,0.942,VIP客户,食品饮料,Web,18-25,其他,iOS,VIP,高风险,1
U001390,265,32,24602.65,34,20.9,190,44,9,15,343,265,124,768.83,28.24,1.1,0.727,1.684,流失客户,电子产品,APP,36-45,三线城市,iOS,VIP,中风险,1
U001391,337,5,18643.28,203,2.5,208,45,26,4,214,337,4,3728.66,0.74,40.6,0.111,0.24,新客户,电子产品,Web,46-55,二线城市,Android,VIP,高风险,1
U001392,268,60,22747.89,940,38.9,475,13,7,10,147,268,259,379.13,1.91,15.7,4.615,1.263,高价值客户,家居家装,小程序,46-55,一线城市,Android,VIP,中风险,1
U001393,413,61,14274.85,523,17.6,463,45,16,13,324,413,198,234.01,3.5,8.6,1.356,1.317,沉睡客户,家居家装,Web,18-25,新一线城市,iOS,VIP,中风险,0
U001394,507,18,20441.31,841,19.3,79,49,16,4,158,507,201,1135.63,0.64,46.7,0.367,2.278,高价值客户,运动户外,小程序,55+,新一线城市,其他,VIP,高风险,1
U001395,132,38,115.21,77,31.2,381,43,21,4,10,132,279,3.03,14.81,2.0,0.884,0.997,流失客户,电子产品,APP,36-45,三线城市,iOS,普通,中风险,1
U001396,25,72,19153.97,580,9.8,78,31,28,3,205,25,333,266.03,3.72,8.1,2.323,9.231,活跃客户,电子产品,H5,26-35,新一线城市,Web,VIP,低风险,0
U001397,223,49,14976.9,418,36.6,50,3,1,1,301,223,26,305.65,3.52,8.5,16.333,9.8,高价值客户,家居家装,APP,55+,三线城市,iOS,VIP,中风险,0
U001398,318,69,24181.05,362,23.9,490,14,10,8,33,318,171,350.45,5.72,5.2,4.929,1.408,高价值客户,食品饮料,社交电商,18-25,其他,Android,VIP,中风险,1
U001399,269,29,15852.26,861,19.4,129,49,13,12,87,269,273,546.63,1.01,29.7,0.592,2.248,VIP客户,电子产品,社交电商,18-25,新一线城市,Android,VIP,中风险,1
U001400,440,67,1716.16,627,35.2,462,44,8,14,1,440,177,25.61,3.21,9.4,1.523,1.45,VIP客户,家居家装,APP,18-25,一线城市,Web,铜卡,中风险,0
U001401,218,32,258.76,893,22.6,108,38,14,19,257,218,148,8.09,1.08,27.9,0.842,2.963,活跃客户,服装鞋帽,社交电商,55+,一线城市,Web,普通,高风险,1
U001402,144,55,15179.78,978,44.9,380,22,20,0,53,144,207,276.0,1.69,17.8,2.5,1.447,流失客户,美妆个护,线下门店,18-25,其他,其他,VIP,低风险,0
U001403,129,68,13590.19,450,18.7,125,27,17,16,340,129,341,199.86,4.53,6.6,2.519,5.44,沉睡客户,电子产品,APP,46-55,新一线城市,其他,VIP,中风险,0
U001404,177,76,4014.94,877,19.7,232,32,26,16,5,177,291,52.83,2.6,11.5,2.375,3.276,VIP客户,家居家装,线下门店,46-55,一线城市,其他,银卡,低风险,0
U001405,333,22,4722.17,8,21.1,302,37,7,10,289,333,274,214.64,82.5,0.4,0.595,0.728,新客户,食品饮料,小程序,36-45,其他,其他,银卡,高风险,1
U001406,492,60,3849.73,667,43.9,433,31,12,9,12,492,281,64.16,2.7,11.1,1.935,1.386,活跃客户,运动户外,H5,55+,一线城市,Web,银卡,中风险,1
U001407,75,38,3163.72,909,5.4,489,49,12,10,247,75,282,83.26,1.25,23.9,0.776,0.777,高价值客户,家居家装,社交电商,18-25,新一线城市,Web,银卡,低风险,0
U001408,360,12,13382.86,910,4.1,63,19,16,13,20,360,28,1115.24,0.4,75.8,0.632,1.905,VIP客户,运动户外,APP,18-25,其他,Android,VIP,中风险,1
U001409,186,67,23699.96,1013,16.1,242,3,20,7,328,186,8,353.73,1.98,15.1,22.333,2.769,活跃客户,家居家装,APP,18-25,一线城市,Android,VIP,中风险,1
U001410,14,9,16111.46,808,37.7,23,31,8,5,292,14,11,1790.16,0.33,89.8,0.29,3.913,流失客户,运动户外,Web,26-35,新一线城市,Android,VIP,低风险,0
U001411,418,78,5309.97,250,28.7,13,24,5,1,6,418,255,68.08,9.36,3.2,3.25,60.0,VIP客户,家居家装,APP,26-35,二线城市,Android,金卡,中风险,0
U001412,434,18,6526.08,931,16.7,245,50,23,20,147,434,12,362.56,0.58,51.7,0.36,0.735,VIP客户,运动户外,线下门店,18-25,二线城市,Web,金卡,高风险,1
U001413,401,77,9218.59,842,30.7,470,31,8,1,194,401,277,119.72,2.74,10.9,2.484,1.638,流失客户,家居家装,小程序,36-45,二线城市,Web,金卡,中风险,1
U001414,339,9,7053.15,885,40.4,279,42,26,13,181,339,263,783.68,0.31,98.3,0.214,0.323,活跃客户,图书音像,社交电商,26-35,二线城市,Android,金卡,高风险,1
U001415,362,71,23620.26,334,38.5,431,31,6,13,200,362,153,332.68,6.38,4.7,2.29,1.647,高价值客户,运动户外,Web,26-35,一线城市,其他,VIP,中风险,1
U001416,538,61,164.16,1047,40.6,153,15,5,20,209,538,312,2.69,1.75,17.2,4.067,3.987,高价值客户,家居家装,H5,36-45,二线城市,Android,普通,高风险,1
U001417,441,77,17278.2,71,16.3,395,46,25,9,163,441,30,224.39,32.54,0.9,1.674,1.949,沉睡客户,电子产品,社交电商,26-35,其他,Web,VIP,中风险,1
U001418,170,2,1325.86,410,13.0,474,48,19,6,290,170,23,662.93,0.15,205.0,0.042,0.042,VIP客户,母婴用品,线下门店,26-35,三线城市,Android,铜卡,高风险,1
U001419,323,35,15891.66,714,30.2,356,0,7,17,14,323,32,454.05,1.47,20.4,0,0.983,流失客户,食品饮料,小程序,55+,二线城市,iOS,VIP,中风险,1
